response_id,condition,network,full_rs_info,measure_type,retrieval_practice,rs_level,rs_level_num,belief_change,belief_increase,retrieval_practice_positive,missing_data
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_neg3,rs,rpneg,neg3,-3,,,0,1
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.213412259752883,1,0,0
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.3023790629503,0,0,0
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_zero,rs,rpneg,zero,0,0.114621284431431,1,0,0
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.0960625338690267,0,0,0
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_pos2,rs,rpneg,pos2,2,0.184849223864916,1,0,0
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_2zj8bRa3ApQARbZ,2,8,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_11XzkE816jdZRDi,2,10,rs_all_neg4,rs,all,neg4,-4,,,,1
R_11XzkE816jdZRDi,2,10,rs_all_neg3,rs,all,neg3,-3,-0.0490222192049791,0,,0
R_11XzkE816jdZRDi,2,10,rs_all_neg2,rs,all,neg2,-2,,,,1
R_11XzkE816jdZRDi,2,10,rs_all_neg1,rs,all,neg1,-1,0.050391319949392,1,,0
R_11XzkE816jdZRDi,2,10,rs_all_zero,rs,all,zero,0,,,,1
R_11XzkE816jdZRDi,2,10,rs_all_pos1,rs,all,pos1,1,-0.148666273044471,0,,0
R_11XzkE816jdZRDi,2,10,rs_all_pos2,rs,all,pos2,2,,,,1
R_11XzkE816jdZRDi,2,10,rs_all_pos3,rs,all,pos3,3,,,,1
R_11XzkE816jdZRDi,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_11XzkE816jdZRDi,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_11XzkE816jdZRDi,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,-0.0710349501353028,0,1,0
R_11XzkE816jdZRDi,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_11XzkE816jdZRDi,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,0.448695108861309,1,1,0
R_11XzkE816jdZRDi,2,10,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_11XzkE816jdZRDi,2,10,rs_rppos_pos1,rs,rppos,pos1,1,-0.0488545721612547,0,1,0
R_11XzkE816jdZRDi,2,10,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_11XzkE816jdZRDi,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_11XzkE816jdZRDi,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_11XzkE816jdZRDi,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_11XzkE816jdZRDi,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.0380158537398172,0,0,0
R_11XzkE816jdZRDi,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_11XzkE816jdZRDi,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.0823766096879136,0,0,0
R_11XzkE816jdZRDi,2,10,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_11XzkE816jdZRDi,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.248477973927688,0,0,0
R_11XzkE816jdZRDi,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_11XzkE816jdZRDi,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_11XzkE816jdZRDi,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_2bZREOoM8UAExbl,2,10,rs_all_neg4,rs,all,neg4,-4,,,,1
R_2bZREOoM8UAExbl,2,10,rs_all_neg3,rs,all,neg3,-3,-0.083763949865919,0,,0
R_2bZREOoM8UAExbl,2,10,rs_all_neg2,rs,all,neg2,-2,-0.0486518209035868,0,,0
R_2bZREOoM8UAExbl,2,10,rs_all_neg1,rs,all,neg1,-1,-1.15427372880986,0,,0
R_2bZREOoM8UAExbl,2,10,rs_all_zero,rs,all,zero,0,0.0858833860118654,1,,0
R_2bZREOoM8UAExbl,2,10,rs_all_pos1,rs,all,pos1,1,0.670840385623451,1,,0
R_2bZREOoM8UAExbl,2,10,rs_all_pos2,rs,all,pos2,2,-0.662873642402256,0,,0
R_2bZREOoM8UAExbl,2,10,rs_all_pos3,rs,all,pos3,3,,,,1
R_2bZREOoM8UAExbl,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_2bZREOoM8UAExbl,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_2bZREOoM8UAExbl,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_2bZREOoM8UAExbl,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,0.0259296308166735,1,1,0
R_2bZREOoM8UAExbl,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,-1.15427372880986,0,1,0
R_2bZREOoM8UAExbl,2,10,rs_rppos_zero,rs,rppos,zero,0,-0.083763949865919,0,1,0
R_2bZREOoM8UAExbl,2,10,rs_rppos_pos1,rs,rppos,pos1,1,1.05691351398101,1,1,0
R_2bZREOoM8UAExbl,2,10,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_2bZREOoM8UAExbl,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_2bZREOoM8UAExbl,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_2bZREOoM8UAExbl,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_2bZREOoM8UAExbl,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.083763949865919,0,0,0
R_2bZREOoM8UAExbl,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,-0.123233272623847,0,0,0
R_2bZREOoM8UAExbl,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_2bZREOoM8UAExbl,2,10,rs_rpneg_zero,rs,rpneg,zero,0,0.170707053950758,1,0,0
R_2bZREOoM8UAExbl,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,0.477803821444672,1,0,0
R_2bZREOoM8UAExbl,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,-0.662873642402256,0,0,0
R_2bZREOoM8UAExbl,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_2bZREOoM8UAExbl,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_28GnKksTYw6YV24,2,10,rs_all_neg4,rs,all,neg4,-4,,,,1
R_28GnKksTYw6YV24,2,10,rs_all_neg3,rs,all,neg3,-3,0.285223759466046,1,,0
R_28GnKksTYw6YV24,2,10,rs_all_neg2,rs,all,neg2,-2,,,,1
R_28GnKksTYw6YV24,2,10,rs_all_neg1,rs,all,neg1,-1,-0.46822360221841,0,,0
R_28GnKksTYw6YV24,2,10,rs_all_zero,rs,all,zero,0,0.129444567711663,1,,0
R_28GnKksTYw6YV24,2,10,rs_all_pos1,rs,all,pos1,1,0.285223759466046,1,,0
R_28GnKksTYw6YV24,2,10,rs_all_pos2,rs,all,pos2,2,,,,1
R_28GnKksTYw6YV24,2,10,rs_all_pos3,rs,all,pos3,3,,,,1
R_28GnKksTYw6YV24,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_28GnKksTYw6YV24,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_28GnKksTYw6YV24,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,-0.037682252684435,0,1,0
R_28GnKksTYw6YV24,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_28GnKksTYw6YV24,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,-0.815201541554337,0,1,0
R_28GnKksTYw6YV24,2,10,rs_rppos_zero,rs,rppos,zero,0,0.194954032520628,1,1,0
R_28GnKksTYw6YV24,2,10,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_28GnKksTYw6YV24,2,10,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_28GnKksTYw6YV24,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_28GnKksTYw6YV24,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_28GnKksTYw6YV24,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_28GnKksTYw6YV24,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.608129771616528,1,0,0
R_28GnKksTYw6YV24,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_28GnKksTYw6YV24,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.121245662882484,0,0,0
R_28GnKksTYw6YV24,2,10,rs_rpneg_zero,rs,rpneg,zero,0,0.09668983530718,1,0,0
R_28GnKksTYw6YV24,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,0.285223759466046,1,0,0
R_28GnKksTYw6YV24,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_28GnKksTYw6YV24,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_28GnKksTYw6YV24,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_2VmgYGbJgJaUpI3,2,10,rs_all_neg4,rs,all,neg4,-4,0.222788949205152,1,,0
R_2VmgYGbJgJaUpI3,2,10,rs_all_neg3,rs,all,neg3,-3,,,,1
R_2VmgYGbJgJaUpI3,2,10,rs_all_neg2,rs,all,neg2,-2,0.606546002993802,1,,0
R_2VmgYGbJgJaUpI3,2,10,rs_all_neg1,rs,all,neg1,-1,-0.0218299975916524,0,,0
R_2VmgYGbJgJaUpI3,2,10,rs_all_zero,rs,all,zero,0,-0.85293454926526,0,,0
R_2VmgYGbJgJaUpI3,2,10,rs_all_pos1,rs,all,pos1,1,1.03070381638012,1,,0
R_2VmgYGbJgJaUpI3,2,10,rs_all_pos2,rs,all,pos2,2,,,,1
R_2VmgYGbJgJaUpI3,2,10,rs_all_pos3,rs,all,pos3,3,,,,1
R_2VmgYGbJgJaUpI3,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,1.0576376561119,1,1,0
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,1.0127479232256,1,1,0
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,-0.580636944681184,0,1,0
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_2VmgYGbJgJaUpI3,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.612059757701592,0,0,0
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,,,0,1
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.200344082762004,1,0,0
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,0.350707967134702,1,0,0
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_zero,rs,rpneg,zero,0,-0.85293454926526,0,0,0
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,1.03070381638012,1,0,0
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_2VmgYGbJgJaUpI3,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_x0dZeVb2U2Lu4XT,2,10,rs_all_neg4,rs,all,neg4,-4,0.366473516802455,1,,0
R_x0dZeVb2U2Lu4XT,2,10,rs_all_neg3,rs,all,neg3,-3,0.109917922085108,1,,0
R_x0dZeVb2U2Lu4XT,2,10,rs_all_neg2,rs,all,neg2,-2,-0.2338662533708,0,,0
R_x0dZeVb2U2Lu4XT,2,10,rs_all_neg1,rs,all,neg1,-1,0.0899992910477756,1,,0
R_x0dZeVb2U2Lu4XT,2,10,rs_all_zero,rs,all,zero,0,0.269623900346158,1,,0
R_x0dZeVb2U2Lu4XT,2,10,rs_all_pos1,rs,all,pos1,1,-0.68893159885961,0,,0
R_x0dZeVb2U2Lu4XT,2,10,rs_all_pos2,rs,all,pos2,2,0.269623900346158,1,,0
R_x0dZeVb2U2Lu4XT,2,10,rs_all_pos3,rs,all,pos3,3,,,,1
R_x0dZeVb2U2Lu4XT,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,-0.0401670204582063,0,1,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,-0.2338662533708,0,1,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,0.0792382225526314,1,1,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_pos2,rs,rppos,pos2,2,0.269623900346158,1,1,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,0.366473516802455,1,0,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.260002864628421,1,0,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,0.0953798252953477,1,0,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_zero,rs,rpneg,zero,0,0.269623900346158,1,0,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,-0.68893159885961,0,0,0
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_x0dZeVb2U2Lu4XT,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_2A0uwl8nU3D1lDm,2,10,rs_all_neg4,rs,all,neg4,-4,-0.0693038830679611,0,,0
R_2A0uwl8nU3D1lDm,2,10,rs_all_neg3,rs,all,neg3,-3,0.778402402928609,1,,0
R_2A0uwl8nU3D1lDm,2,10,rs_all_neg2,rs,all,neg2,-2,,,,1
R_2A0uwl8nU3D1lDm,2,10,rs_all_neg1,rs,all,neg1,-1,,,,1
R_2A0uwl8nU3D1lDm,2,10,rs_all_zero,rs,all,zero,0,,,,1
R_2A0uwl8nU3D1lDm,2,10,rs_all_pos1,rs,all,pos1,1,,,,1
R_2A0uwl8nU3D1lDm,2,10,rs_all_pos2,rs,all,pos2,2,,,,1
R_2A0uwl8nU3D1lDm,2,10,rs_all_pos3,rs,all,pos3,3,-0.960682639296487,0,,0
R_2A0uwl8nU3D1lDm,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,0.24685411051162,1,1,0
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,0.953092283856431,1,1,0
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_2A0uwl8nU3D1lDm,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.25899867921571,0,0,0
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.429022641072966,1,0,0
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,-0.960682639296487,0,0,0
R_2A0uwl8nU3D1lDm,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_XX6RgJIY8tqCYr7,2,10,rs_all_neg4,rs,all,neg4,-4,,,,1
R_XX6RgJIY8tqCYr7,2,10,rs_all_neg3,rs,all,neg3,-3,-0.462464731358021,0,,0
R_XX6RgJIY8tqCYr7,2,10,rs_all_neg2,rs,all,neg2,-2,1.01849637047668,1,,0
R_XX6RgJIY8tqCYr7,2,10,rs_all_neg1,rs,all,neg1,-1,-0.439948553984702,0,,0
R_XX6RgJIY8tqCYr7,2,10,rs_all_zero,rs,all,zero,0,,,,1
R_XX6RgJIY8tqCYr7,2,10,rs_all_pos1,rs,all,pos1,1,,,,1
R_XX6RgJIY8tqCYr7,2,10,rs_all_pos2,rs,all,pos2,2,-0.656809919115926,0,,0
R_XX6RgJIY8tqCYr7,2,10,rs_all_pos3,rs,all,pos3,3,-0.246887390642434,0,,0
R_XX6RgJIY8tqCYr7,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,-0.682551407561562,0,1,0
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,1.51604543669665,1,1,0
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_pos3,rs,rppos,pos3,3,-0.131050692637073,0,1,0
R_XX6RgJIY8tqCYr7,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,-0.297399724205366,0,0,0
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.0233982380367415,1,0,0
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.439948553984702,0,0,0
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,-0.656809919115926,0,0,0
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,-0.362724088647794,0,0,0
R_XX6RgJIY8tqCYr7,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_3rVqJAjnU0HY0ua,2,10,rs_all_neg4,rs,all,neg4,-4,,,,1
R_3rVqJAjnU0HY0ua,2,10,rs_all_neg3,rs,all,neg3,-3,0.0268973796719018,1,,0
R_3rVqJAjnU0HY0ua,2,10,rs_all_neg2,rs,all,neg2,-2,,,,1
R_3rVqJAjnU0HY0ua,2,10,rs_all_neg1,rs,all,neg1,-1,-0.0640564764543775,0,,0
R_3rVqJAjnU0HY0ua,2,10,rs_all_zero,rs,all,zero,0,,,,1
R_3rVqJAjnU0HY0ua,2,10,rs_all_pos1,rs,all,pos1,1,,,,1
R_3rVqJAjnU0HY0ua,2,10,rs_all_pos2,rs,all,pos2,2,,,,1
R_3rVqJAjnU0HY0ua,2,10,rs_all_pos3,rs,all,pos3,3,,,,1
R_3rVqJAjnU0HY0ua,2,10,rs_all_pos4,rs,all,pos4,4,,,,1
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,,,1,1
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,-0.0717369131899663,0,1,0
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,,,1,1
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,0.538264615384866,1,1,0
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_pos2,rs,rppos,pos2,2,,,1,1
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_3rVqJAjnU0HY0ua,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,,,0,1
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,0.12553167253377,1,0,0
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,,,0,1
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,-0.666377568293621,0,0,0
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_zero,rs,rpneg,zero,0,,,0,1
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,,,0,1
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_3rVqJAjnU0HY0ua,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,,,0,1
R_114nk06N3SDFI0s,2,10,rs_all_neg4,rs,all,neg4,-4,0.422121457835732,1,,0
R_114nk06N3SDFI0s,2,10,rs_all_neg3,rs,all,neg3,-3,,,,1
R_114nk06N3SDFI0s,2,10,rs_all_neg2,rs,all,neg2,-2,0.248257138627692,1,,0
R_114nk06N3SDFI0s,2,10,rs_all_neg1,rs,all,neg1,-1,,,,1
R_114nk06N3SDFI0s,2,10,rs_all_zero,rs,all,zero,0,-1.19082120636136,0,,0
R_114nk06N3SDFI0s,2,10,rs_all_pos1,rs,all,pos1,1,,,,1
R_114nk06N3SDFI0s,2,10,rs_all_pos2,rs,all,pos2,2,-0.701426352951063,0,,0
R_114nk06N3SDFI0s,2,10,rs_all_pos3,rs,all,pos3,3,,,,1
R_114nk06N3SDFI0s,2,10,rs_all_pos4,rs,all,pos4,4,0.342479188541772,1,,0
R_114nk06N3SDFI0s,2,10,rs_rppos_neg4,rs,rppos,neg4,-4,0.802767826710229,1,1,0
R_114nk06N3SDFI0s,2,10,rs_rppos_neg3,rs,rppos,neg3,-3,,,1,1
R_114nk06N3SDFI0s,2,10,rs_rppos_neg2,rs,rppos,neg2,-2,-0.270243930024445,0,1,0
R_114nk06N3SDFI0s,2,10,rs_rppos_neg1,rs,rppos,neg1,-1,,,1,1
R_114nk06N3SDFI0s,2,10,rs_rppos_zero,rs,rppos,zero,0,,,1,1
R_114nk06N3SDFI0s,2,10,rs_rppos_pos1,rs,rppos,pos1,1,,,1,1
R_114nk06N3SDFI0s,2,10,rs_rppos_pos2,rs,rppos,pos2,2,0.766758207279828,1,1,0
R_114nk06N3SDFI0s,2,10,rs_rppos_pos3,rs,rppos,pos3,3,,,1,1
R_114nk06N3SDFI0s,2,10,rs_rppos_pos4,rs,rppos,pos4,4,,,1,1
R_114nk06N3SDFI0s,2,10,rs_rpneg_neg4,rs,rpneg,neg4,-4,-0.0854070339969321,0,0,0
R_114nk06N3SDFI0s,2,10,rs_rpneg_neg3,rs,rpneg,neg3,-3,,,0,1
R_114nk06N3SDFI0s,2,10,rs_rpneg_neg2,rs,rpneg,neg2,-2,0.421090828178404,1,0,0
R_114nk06N3SDFI0s,2,10,rs_rpneg_neg1,rs,rpneg,neg1,-1,,,0,1
R_114nk06N3SDFI0s,2,10,rs_rpneg_zero,rs,rpneg,zero,0,-1.19082120636136,0,0,0
R_114nk06N3SDFI0s,2,10,rs_rpneg_pos1,rs,rpneg,pos1,1,,,0,1
R_114nk06N3SDFI0s,2,10,rs_rpneg_pos2,rs,rpneg,pos2,2,-2.16961091318195,0,0,0
R_114nk06N3SDFI0s,2,10,rs_rpneg_pos3,rs,rpneg,pos3,3,,,0,1
R_114nk06N3SDFI0s,2,10,rs_rpneg_pos4,rs,rpneg,pos4,4,0.342479188541772,1,0,0
R_2V1JGSJ0TlJyvse,2,10,rs_all_neg4,rs,all,neg4,-4,,,,1
R_2V1JGSJ0TlJyvse,2,10,rs_all_neg3,rs,all,neg3,-3,0.0704506078691919,1,,0
R_2V1JGSJ0TlJyvse,2,10,rs_all_neg2,rs,all,neg2,-2,0.163268343325764,1,,0
R_2V1JGSJ0TlJyvse,2,10,rs_all_neg1,rs,all,neg1,-1,-0.695281833875574,0,,0
R_2V1JGSJ0TlJyvse,2,10,rs_all_zero,rs,all,zero,0,-0.0999556524669873,0,,0
R_2V1JGSJ0TlJyvse,2,10,rs_all_pos1,rs,all,pos1,1,0.0399921867152637,1,,0
